n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
9214,9203.761790100943,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9215,9204.449930354587,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9216,9204.760708258413,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9217,9206.165350791598,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9218,9206.847375416246,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9219,9207.18975032837,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9220,9208.52041415296,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9221,9209.480933056157,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9222,9210.873978974201,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9223,9211.220220622676,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9224,9211.878326613838,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9225,9212.942543018038,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9226,9213.953457242498,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9227,9214.809815382856,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9228,9215.383063606701,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9229,9216.396499883134,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9230,9216.889162998637,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9231,9217.63241362671,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9232,9219.12506526671,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9233,9220.02008339124,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9234,9220.852137981712,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9235,9222.00079828777,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9236,9222.354047560482,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9237,9223.237859070792,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9238,9223.870046096294,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9239,9224.578163424447,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9240,9226.17321590061,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9241,9226.625762799938,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9242,9227.2621949714,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9243,9228.502157991701,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9244,9229.55836412936,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9245,9230.160704778991,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9246,9231.116341546649,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9247,9232.08259409769,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9248,9232.764557616518,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9249,9233.690366508894,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9250,9234.086401679773,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9251,9235.309074305527,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9252,9235.520669016814,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9253,9237.255825767934,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9254,9238.525524178482,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9255,9238.873162118127,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9256,9239.59976044556,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9257,9240.463318406555,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9258,9241.168927233486,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9259,9242.438747055545,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9260,9243.002727144773,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9261,9243.629625414074,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9262,9244.72225615466,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9263,9245.730317259873,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9264,9246.372479217971,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9265,9247.32368200893,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9266,9248.859664427933,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9267,9249.097134244814,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9268,9250.217232551686,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9269,9250.850268731168,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9270,9251.32533200992,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9271,9252.301982660403,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9272,9253.26689587808,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9273,9254.039963750205,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9274,9255.629242735511,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9275,9255.870307159168,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9276,9257.090976369529,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9277,9257.922851052206,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9278,9258.513197988888,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9279,9259.199490496889,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9280,9260.462686089542,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9281,9261.410917752182,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9282,9261.832615530931,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9283,9262.57190534142,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9284,9263.278863899335,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9285,9264.808555510763,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9286,9265.914999339091,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9287,9266.523355586281,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9288,9267.157637377177,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9289,9268.359885083666,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9290,9268.846663836468,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9291,9269.385312604054,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9292,9270.504925928492,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9293,9271.301028118585,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9294,9272.39410268719,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9295,9273.266843198895,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9296,9274.33813383982,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9297,9274.986375913177,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9298,9275.555512461768,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9299,9277.160514444522,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9300,9277.608768374497,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9301,9278.356214546657,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9302,9279.040933077738,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9303,9279.938256159476,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9304,9280.769267593454,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9305,9281.537438793175,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9306,9282.734288937276,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9307,9284.09368167507,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9308,9284.762478436967,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9309,9285.3441596894,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9310,9285.84943111894,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9311,9286.90156916549,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9312,9287.799427530867,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9313,9288.657678859967,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9314,9289.634716492792,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9315,9290.238472558107,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9316,9291.071149949048,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9317,9292.450151019328,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9318,9293.02037157276,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9319,9294.077099796137,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9320,9294.994414285982,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9321,9295.564223471827,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9322,9296.60704727323,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9323,9297.328597821579,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9324,9297.791417094675,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9325,9298.415822954259,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9326,9300.174304705344,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9327,9301.095504972087,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9328,9301.630677861678,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9329,9302.76116916232,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9330,9303.238852584414,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9331,9304.47816909774,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9332,9304.747219152916,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9333,9306.002925383056,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9334,9306.808098667527,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9335,9307.501144154387,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9336,9308.397687577843,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9337,9309.059307208769,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9338,9310.294182822781,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9339,9311.394263392061,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9340,9312.287090010512,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9341,9313.137110976717,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9342,9313.642041786628,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9343,9314.191767555916,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9344,9315.257777092425,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9345,9316.09199379668,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9346,9317.22147836038,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9347,9317.52086438138,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9348,9319.33790016397,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9349,9319.82779519436,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9350,9320.592913364355,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9351,9321.35503746478,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9352,9322.199858975719,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9353,9323.579903835333,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9354,9324.038642997846,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9355,9324.662478030883,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9356,9325.35989101841,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9357,9326.49659379036,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9358,9327.029340176414,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9359,9328.937276210028,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9360,9329.235940410044,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9361,9330.230659582978,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9362,9330.92183415754,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9363,9331.87583821098,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9364,9332.545535709052,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9365,9332.990177777223,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9366,9334.30589877917,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9367,9335.206489196471,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9368,9336.031511107,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9369,9336.966415721125,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9370,9337.535506027181,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9371,9338.97053275469,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9372,9339.7342067121,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9373,9340.336005010404,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9374,9341.340822196102,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9375,9341.999574596002,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9376,9342.923902156084,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9377,9343.478761544975,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9378,9344.189903972416,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9379,9345.473934989956,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9380,9346.909626243516,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9381,9347.350886762277,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9382,9348.412153406316,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9383,9348.847438791958,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9384,9349.534174825503,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9385,9350.701823059313,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9386,9351.640126343542,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9387,9352.399663267564,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9388,9353.014453103446,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9389,9353.743506760979,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9390,9355.23510615785,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9391,9355.820175981833,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9392,9356.673033797419,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9393,9357.970513889612,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9394,9358.838675557578,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9395,9359.076903405517,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9396,9360.025057415078,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9397,9360.682314260677,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9398,9361.52705253251,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9399,9362.648214727798,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9400,9363.690016544966,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
9401,9364.532422656037,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
