n,partie_imaginaire,T_MAX,methode,precision_dps,calcule_le
9097,9102.49748097108,10000.0,Hardy-Z + Illinois,50,20260424_205325
9098,9103.493787094458,10000.0,Hardy-Z + Illinois,50,20260424_205325
9099,9104.193256141505,10000.0,Hardy-Z + Illinois,50,20260424_205325
9100,9105.074920829635,10000.0,Hardy-Z + Illinois,50,20260424_205325
9101,9106.47416154683,10000.0,Hardy-Z + Illinois,50,20260424_205325
9102,9106.705267547544,10000.0,Hardy-Z + Illinois,50,20260424_205325
9103,9107.191202663576,10000.0,Hardy-Z + Illinois,50,20260424_205325
9104,9108.613643184055,10000.0,Hardy-Z + Illinois,50,20260424_205325
9105,9109.023970775508,10000.0,Hardy-Z + Illinois,50,20260424_205325
9106,9110.230386514662,10000.0,Hardy-Z + Illinois,50,20260424_205325
9107,9111.375084878633,10000.0,Hardy-Z + Illinois,50,20260424_205325
9108,9112.381582610447,10000.0,Hardy-Z + Illinois,50,20260424_205325
9109,9113.30229784667,10000.0,Hardy-Z + Illinois,50,20260424_205325
9110,9113.65879728217,10000.0,Hardy-Z + Illinois,50,20260424_205325
9111,9114.444853438541,10000.0,Hardy-Z + Illinois,50,20260424_205325
9112,9115.042930636191,10000.0,Hardy-Z + Illinois,50,20260424_205325
9113,9116.42440531445,10000.0,Hardy-Z + Illinois,50,20260424_205325
9114,9117.13705832992,10000.0,Hardy-Z + Illinois,50,20260424_205325
9115,9117.86096802516,10000.0,Hardy-Z + Illinois,50,20260424_205325
9116,9118.810944247425,10000.0,Hardy-Z + Illinois,50,20260424_205325
9117,9120.116281592967,10000.0,Hardy-Z + Illinois,50,20260424_205325
9118,9120.569264316979,10000.0,Hardy-Z + Illinois,50,20260424_205325
9119,9121.584902244997,10000.0,Hardy-Z + Illinois,50,20260424_205325
9120,9122.504965210957,10000.0,Hardy-Z + Illinois,50,20260424_205325
9121,9123.3938549389,10000.0,Hardy-Z + Illinois,50,20260424_205325
9122,9124.08487439227,10000.0,Hardy-Z + Illinois,50,20260424_205325
9123,9125.059677152574,10000.0,Hardy-Z + Illinois,50,20260424_205325
9124,9125.604247738103,10000.0,Hardy-Z + Illinois,50,20260424_205325
9125,9126.235472796694,10000.0,Hardy-Z + Illinois,50,20260424_205325
9126,9127.121392691024,10000.0,Hardy-Z + Illinois,50,20260424_205325
9127,9128.945962237436,10000.0,Hardy-Z + Illinois,50,20260424_205325
9128,9129.473000953556,10000.0,Hardy-Z + Illinois,50,20260424_205325
9129,9130.446701653565,10000.0,Hardy-Z + Illinois,50,20260424_205325
9130,9130.768159170791,10000.0,Hardy-Z + Illinois,50,20260424_205325
9131,9131.957373712516,10000.0,Hardy-Z + Illinois,50,20260424_205325
9132,9132.87702227627,10000.0,Hardy-Z + Illinois,50,20260424_205325
9133,9133.253132722166,10000.0,Hardy-Z + Illinois,50,20260424_205325
9134,9134.299136950121,10000.0,Hardy-Z + Illinois,50,20260424_205325
9135,9135.427457334468,10000.0,Hardy-Z + Illinois,50,20260424_205325
9136,9136.139601993793,10000.0,Hardy-Z + Illinois,50,20260424_205325
9137,9136.679196436497,10000.0,Hardy-Z + Illinois,50,20260424_205325
9138,9138.105910779159,10000.0,Hardy-Z + Illinois,50,20260424_205325
9139,9138.60038278962,10000.0,Hardy-Z + Illinois,50,20260424_205325
9140,9140.231969818213,10000.0,Hardy-Z + Illinois,50,20260424_205325
9141,9140.578259697124,10000.0,Hardy-Z + Illinois,50,20260424_205325
9142,9141.357179362332,10000.0,Hardy-Z + Illinois,50,20260424_205325
9143,9142.26652321993,10000.0,Hardy-Z + Illinois,50,20260424_205325
9144,9142.836907708717,10000.0,Hardy-Z + Illinois,50,20260424_205325
9145,9143.596977939635,10000.0,Hardy-Z + Illinois,50,20260424_205325
9146,9144.619980820222,10000.0,Hardy-Z + Illinois,50,20260424_205325
9147,9145.63852232216,10000.0,Hardy-Z + Illinois,50,20260424_205325
9148,9146.526358405505,10000.0,Hardy-Z + Illinois,50,20260424_205325
9149,9147.808894963087,10000.0,Hardy-Z + Illinois,50,20260424_205325
9150,9148.555047141637,10000.0,Hardy-Z + Illinois,50,20260424_205325
9151,9149.117996849556,10000.0,Hardy-Z + Illinois,50,20260424_205325
9152,9149.55812385304,10000.0,Hardy-Z + Illinois,50,20260424_205325
9153,9151.02645517349,10000.0,Hardy-Z + Illinois,50,20260424_205325
9154,9151.817672100357,10000.0,Hardy-Z + Illinois,50,20260424_205325
9155,9152.649018566888,10000.0,Hardy-Z + Illinois,50,20260424_205325
9156,9153.267808749673,10000.0,Hardy-Z + Illinois,50,20260424_205325
9157,9153.740200095624,10000.0,Hardy-Z + Illinois,50,20260424_205325
9158,9155.111134265146,10000.0,Hardy-Z + Illinois,50,20260424_205325
9159,9156.088026232412,10000.0,Hardy-Z + Illinois,50,20260424_205325
9160,9157.200853860188,10000.0,Hardy-Z + Illinois,50,20260424_205325
9161,9157.957603481645,10000.0,Hardy-Z + Illinois,50,20260424_205325
9162,9158.830116897252,10000.0,Hardy-Z + Illinois,50,20260424_205325
9163,9159.438824974985,10000.0,Hardy-Z + Illinois,50,20260424_205325
9164,9160.353847711056,10000.0,Hardy-Z + Illinois,50,20260424_205325
9165,9160.796139418419,10000.0,Hardy-Z + Illinois,50,20260424_205325
9166,9161.926432339946,10000.0,Hardy-Z + Illinois,50,20260424_205325
9167,9162.627075284892,10000.0,Hardy-Z + Illinois,50,20260424_205325
9168,9164.011258568751,10000.0,Hardy-Z + Illinois,50,20260424_205325
9169,9164.765021488882,10000.0,Hardy-Z + Illinois,50,20260424_205325
9170,9165.448663414387,10000.0,Hardy-Z + Illinois,50,20260424_205325
9171,9166.381734370745,10000.0,Hardy-Z + Illinois,50,20260424_205325
9172,9167.38244742291,10000.0,Hardy-Z + Illinois,50,20260424_205325
9173,9168.304925878112,10000.0,Hardy-Z + Illinois,50,20260424_205325
9174,9169.005615313923,10000.0,Hardy-Z + Illinois,50,20260424_205325
9175,9169.689672310456,10000.0,Hardy-Z + Illinois,50,20260424_205325
9176,9170.658946113625,10000.0,Hardy-Z + Illinois,50,20260424_205325
9177,9171.402013820587,10000.0,Hardy-Z + Illinois,50,20260424_205325
9178,9172.213321782217,10000.0,Hardy-Z + Illinois,50,20260424_205325
9179,9172.683910450422,10000.0,Hardy-Z + Illinois,50,20260424_205325
9180,9174.799448248375,10000.0,Hardy-Z + Illinois,50,20260424_205325
9181,9175.20883588123,10000.0,Hardy-Z + Illinois,50,20260424_205325
9182,9175.927458354541,10000.0,Hardy-Z + Illinois,50,20260424_205325
9183,9176.891017123538,10000.0,Hardy-Z + Illinois,50,20260424_205325
9184,9177.479208892977,10000.0,Hardy-Z + Illinois,50,20260424_205325
9185,9178.130377598332,10000.0,Hardy-Z + Illinois,50,20260424_205325
9186,9179.285979755703,10000.0,Hardy-Z + Illinois,50,20260424_205325
9187,9180.321113395796,10000.0,Hardy-Z + Illinois,50,20260424_205325
9188,9180.73928697382,10000.0,Hardy-Z + Illinois,50,20260424_205325
9189,9181.702974296288,10000.0,Hardy-Z + Illinois,50,20260424_205325
9190,9182.811173984774,10000.0,Hardy-Z + Illinois,50,20260424_205325
9191,9183.699837538326,10000.0,Hardy-Z + Illinois,50,20260424_205325
9192,9184.767194414182,10000.0,Hardy-Z + Illinois,50,20260424_205325
9193,9185.13600060918,10000.0,Hardy-Z + Illinois,50,20260424_205325
9194,9186.57814663639,10000.0,Hardy-Z + Illinois,50,20260424_205325
9195,9187.345086889569,10000.0,Hardy-Z + Illinois,50,20260424_205325
9196,9187.811497032359,10000.0,Hardy-Z + Illinois,50,20260424_205325
9197,9188.464829562725,10000.0,Hardy-Z + Illinois,50,20260424_205325
9198,9189.187313215269,10000.0,Hardy-Z + Illinois,50,20260424_205325
9199,9190.366779364118,10000.0,Hardy-Z + Illinois,50,20260424_205325
9200,9191.463118656116,10000.0,Hardy-Z + Illinois,50,20260424_205325
9201,9192.438691653935,10000.0,Hardy-Z + Illinois,50,20260424_205325
9202,9193.368911875734,10000.0,Hardy-Z + Illinois,50,20260424_205325
9203,9194.036497583256,10000.0,Hardy-Z + Illinois,50,20260424_205325
9204,9194.998618070029,10000.0,Hardy-Z + Illinois,50,20260424_205325
9205,9195.415993341561,10000.0,Hardy-Z + Illinois,50,20260424_205325
9206,9196.541376822497,10000.0,Hardy-Z + Illinois,50,20260424_205325
9207,9197.37579302477,10000.0,Hardy-Z + Illinois,50,20260424_205325
9208,9198.428751554567,10000.0,Hardy-Z + Illinois,50,20260424_205325
9209,9198.789347491289,10000.0,Hardy-Z + Illinois,50,20260424_205325
9210,9200.006746344034,10000.0,Hardy-Z + Illinois,50,20260424_205325
9211,9200.45107757146,10000.0,Hardy-Z + Illinois,50,20260424_205325
9212,9201.837434832798,10000.0,Hardy-Z + Illinois,50,20260424_205325
9213,9203.050941490621,10000.0,Hardy-Z + Illinois,50,20260424_205325
9214,9203.761790100943,10000.0,Hardy-Z + Illinois,50,20260424_205325
9215,9204.449930354578,10000.0,Hardy-Z + Illinois,50,20260424_205325
9216,9204.760708258415,10000.0,Hardy-Z + Illinois,50,20260424_205325
9217,9206.165350791598,10000.0,Hardy-Z + Illinois,50,20260424_205325
9218,9206.847375416244,10000.0,Hardy-Z + Illinois,50,20260424_205325
9219,9207.18975032856,10000.0,Hardy-Z + Illinois,50,20260424_205325
9220,9208.52041415296,10000.0,Hardy-Z + Illinois,50,20260424_205325
9221,9209.480933056158,10000.0,Hardy-Z + Illinois,50,20260424_205325
9222,9210.87397897429,10000.0,Hardy-Z + Illinois,50,20260424_205325
9223,9211.220220622676,10000.0,Hardy-Z + Illinois,50,20260424_205325
9224,9211.87832661384,10000.0,Hardy-Z + Illinois,50,20260424_205325
9225,9212.942543018038,10000.0,Hardy-Z + Illinois,50,20260424_205325
9226,9213.953457242496,10000.0,Hardy-Z + Illinois,50,20260424_205325
9227,9214.809815382858,10000.0,Hardy-Z + Illinois,50,20260424_205325
9228,9215.383063606701,10000.0,Hardy-Z + Illinois,50,20260424_205325
9229,9216.396499883132,10000.0,Hardy-Z + Illinois,50,20260424_205325
9230,9216.889162998637,10000.0,Hardy-Z + Illinois,50,20260424_205325
9231,9217.63241362671,10000.0,Hardy-Z + Illinois,50,20260424_205325
9232,9219.125065265665,10000.0,Hardy-Z + Illinois,50,20260424_205325
9233,9220.020083391239,10000.0,Hardy-Z + Illinois,50,20260424_205325
9234,9220.85213798171,10000.0,Hardy-Z + Illinois,50,20260424_205325
9235,9222.000798287772,10000.0,Hardy-Z + Illinois,50,20260424_205325
9236,9222.354047560482,10000.0,Hardy-Z + Illinois,50,20260424_205325
9237,9223.237859070794,10000.0,Hardy-Z + Illinois,50,20260424_205325
9238,9223.870046096292,10000.0,Hardy-Z + Illinois,50,20260424_205325
9239,9224.578163424447,10000.0,Hardy-Z + Illinois,50,20260424_205325
9240,9226.17321590061,10000.0,Hardy-Z + Illinois,50,20260424_205325
9241,9226.62576279994,10000.0,Hardy-Z + Illinois,50,20260424_205325
9242,9227.262194971401,10000.0,Hardy-Z + Illinois,50,20260424_205325
9243,9228.502157991701,10000.0,Hardy-Z + Illinois,50,20260424_205325
9244,9229.55836412936,10000.0,Hardy-Z + Illinois,50,20260424_205325
9245,9230.160704778991,10000.0,Hardy-Z + Illinois,50,20260424_205325
9246,9231.116341546647,10000.0,Hardy-Z + Illinois,50,20260424_205325
9247,9232.082594097692,10000.0,Hardy-Z + Illinois,50,20260424_205325
9248,9232.764557616516,10000.0,Hardy-Z + Illinois,50,20260424_205325
9249,9233.690366508898,10000.0,Hardy-Z + Illinois,50,20260424_205325
9250,9234.086401679773,10000.0,Hardy-Z + Illinois,50,20260424_205325
9251,9235.30907430578,10000.0,Hardy-Z + Illinois,50,20260424_205325
9252,9235.520669016889,10000.0,Hardy-Z + Illinois,50,20260424_205325
9253,9237.255825767934,10000.0,Hardy-Z + Illinois,50,20260424_205325
9254,9238.525524178482,10000.0,Hardy-Z + Illinois,50,20260424_205325
9255,9238.873162118127,10000.0,Hardy-Z + Illinois,50,20260424_205325
9256,9239.599760445382,10000.0,Hardy-Z + Illinois,50,20260424_205325
9257,9240.463318406557,10000.0,Hardy-Z + Illinois,50,20260424_205325
9258,9241.168927233488,10000.0,Hardy-Z + Illinois,50,20260424_205325
9259,9242.438747055545,10000.0,Hardy-Z + Illinois,50,20260424_205325
9260,9243.002727144774,10000.0,Hardy-Z + Illinois,50,20260424_205325
9261,9243.629625414073,10000.0,Hardy-Z + Illinois,50,20260424_205325
9262,9244.722256154659,10000.0,Hardy-Z + Illinois,50,20260424_205325
9263,9245.730317259871,10000.0,Hardy-Z + Illinois,50,20260424_205325
9264,9246.372479217971,10000.0,Hardy-Z + Illinois,50,20260424_205325
9265,9247.32368200893,10000.0,Hardy-Z + Illinois,50,20260424_205325
9266,9248.859664427933,10000.0,Hardy-Z + Illinois,50,20260424_205325
9267,9249.097134244812,10000.0,Hardy-Z + Illinois,50,20260424_205325
9268,9250.217232551686,10000.0,Hardy-Z + Illinois,50,20260424_205325
9269,9250.850268731168,10000.0,Hardy-Z + Illinois,50,20260424_205325
9270,9251.325332009921,10000.0,Hardy-Z + Illinois,50,20260424_205325
9271,9252.301982660403,10000.0,Hardy-Z + Illinois,50,20260424_205325
9272,9253.266895877885,10000.0,Hardy-Z + Illinois,50,20260424_205325
9273,9254.039963750216,10000.0,Hardy-Z + Illinois,50,20260424_205325
9274,9255.629242734974,10000.0,Hardy-Z + Illinois,50,20260424_205325
9275,9255.870307159365,10000.0,Hardy-Z + Illinois,50,20260424_205325
9276,9257.090976369527,10000.0,Hardy-Z + Illinois,50,20260424_205325
9277,9257.922851052208,10000.0,Hardy-Z + Illinois,50,20260424_205325
9278,9258.51319798889,10000.0,Hardy-Z + Illinois,50,20260424_205325
9279,9259.199490496889,10000.0,Hardy-Z + Illinois,50,20260424_205325
9280,9260.462686089542,10000.0,Hardy-Z + Illinois,50,20260424_205325
9281,9261.410917752197,10000.0,Hardy-Z + Illinois,50,20260424_205325
9282,9261.832615530933,10000.0,Hardy-Z + Illinois,50,20260424_205325
9283,9262.571905341421,10000.0,Hardy-Z + Illinois,50,20260424_205325
9284,9263.278863899335,10000.0,Hardy-Z + Illinois,50,20260424_205325
9285,9264.808555510765,10000.0,Hardy-Z + Illinois,50,20260424_205325
9286,9265.914999339087,10000.0,Hardy-Z + Illinois,50,20260424_205325
9287,9266.523355586281,10000.0,Hardy-Z + Illinois,50,20260424_205325
9288,9267.157637377177,10000.0,Hardy-Z + Illinois,50,20260424_205325
9289,9268.359885083664,10000.0,Hardy-Z + Illinois,50,20260424_205325
9290,9268.846663836468,10000.0,Hardy-Z + Illinois,50,20260424_205325
9291,9269.385312604052,10000.0,Hardy-Z + Illinois,50,20260424_205325
9292,9270.504925928492,10000.0,Hardy-Z + Illinois,50,20260424_205325
9293,9271.301028118583,10000.0,Hardy-Z + Illinois,50,20260424_205325
9294,9272.394102687193,10000.0,Hardy-Z + Illinois,50,20260424_205325
9295,9273.266843198508,10000.0,Hardy-Z + Illinois,50,20260424_205325
9296,9274.338133839818,10000.0,Hardy-Z + Illinois,50,20260424_205325
9297,9274.986375913177,10000.0,Hardy-Z + Illinois,50,20260424_205325
9298,9275.555512461766,10000.0,Hardy-Z + Illinois,50,20260424_205325
9299,9277.160514444524,10000.0,Hardy-Z + Illinois,50,20260424_205325
9300,9277.608768374495,10000.0,Hardy-Z + Illinois,50,20260424_205325
9301,9278.35621454612,10000.0,Hardy-Z + Illinois,50,20260424_205325
9302,9279.040933077737,10000.0,Hardy-Z + Illinois,50,20260424_205325
9303,9279.938256160904,10000.0,Hardy-Z + Illinois,50,20260424_205325
9304,9280.769267593452,10000.0,Hardy-Z + Illinois,50,20260424_205325
9305,9281.537438793175,10000.0,Hardy-Z + Illinois,50,20260424_205325
9306,9282.734288937201,10000.0,Hardy-Z + Illinois,50,20260424_205325
9307,9284.093681675076,10000.0,Hardy-Z + Illinois,50,20260424_205325
9308,9284.762478436967,10000.0,Hardy-Z + Illinois,50,20260424_205325
9309,9285.3441596894,10000.0,Hardy-Z + Illinois,50,20260424_205325
9310,9285.84943111895,10000.0,Hardy-Z + Illinois,50,20260424_205325
9311,9286.901569164032,10000.0,Hardy-Z + Illinois,50,20260424_205325
9312,9287.799427530865,10000.0,Hardy-Z + Illinois,50,20260424_205325
9313,9288.657678861051,10000.0,Hardy-Z + Illinois,50,20260424_205325
9314,9289.63471649279,10000.0,Hardy-Z + Illinois,50,20260424_205325
9315,9290.238472558107,10000.0,Hardy-Z + Illinois,50,20260424_205325
9316,9291.071149949048,10000.0,Hardy-Z + Illinois,50,20260424_205325
9317,9292.450151019331,10000.0,Hardy-Z + Illinois,50,20260424_205325
9318,9293.020371572758,10000.0,Hardy-Z + Illinois,50,20260424_205325
9319,9294.077099796135,10000.0,Hardy-Z + Illinois,50,20260424_205325
9320,9294.994414285982,10000.0,Hardy-Z + Illinois,50,20260424_205325
9321,9295.564223471827,10000.0,Hardy-Z + Illinois,50,20260424_205325
9322,9296.607047273232,10000.0,Hardy-Z + Illinois,50,20260424_205325
9323,9297.328597821579,10000.0,Hardy-Z + Illinois,50,20260424_205325
9324,9297.791417094675,10000.0,Hardy-Z + Illinois,50,20260424_205325
9325,9298.415822954259,10000.0,Hardy-Z + Illinois,50,20260424_205325
9326,9300.174304705344,10000.0,Hardy-Z + Illinois,50,20260424_205325
9327,9301.095504972087,10000.0,Hardy-Z + Illinois,50,20260424_205325
9328,9301.630677861676,10000.0,Hardy-Z + Illinois,50,20260424_205325
9329,9302.761169162319,10000.0,Hardy-Z + Illinois,50,20260424_205325
9330,9303.238852584414,10000.0,Hardy-Z + Illinois,50,20260424_205325
9331,9304.47816909774,10000.0,Hardy-Z + Illinois,50,20260424_205325
9332,9304.747219152916,10000.0,Hardy-Z + Illinois,50,20260424_205325
9333,9306.002925382834,10000.0,Hardy-Z + Illinois,50,20260424_205325
9334,9306.808098667527,10000.0,Hardy-Z + Illinois,50,20260424_205325
9335,9307.501144154388,10000.0,Hardy-Z + Illinois,50,20260424_205325
9336,9308.39768757784,10000.0,Hardy-Z + Illinois,50,20260424_205325
9337,9309.059307208767,10000.0,Hardy-Z + Illinois,50,20260424_205325
9338,9310.294182822783,10000.0,Hardy-Z + Illinois,50,20260424_205325
9339,9311.394263390714,10000.0,Hardy-Z + Illinois,50,20260424_205325
9340,9312.287090010514,10000.0,Hardy-Z + Illinois,50,20260424_205325
9341,9313.137110976719,10000.0,Hardy-Z + Illinois,50,20260424_205325
9342,9313.642041786628,10000.0,Hardy-Z + Illinois,50,20260424_205325
9343,9314.191767555916,10000.0,Hardy-Z + Illinois,50,20260424_205325
9344,9315.257777092713,10000.0,Hardy-Z + Illinois,50,20260424_205325
9345,9316.091993796681,10000.0,Hardy-Z + Illinois,50,20260424_205325
9346,9317.221478360378,10000.0,Hardy-Z + Illinois,50,20260424_205325
9347,9317.520864381378,10000.0,Hardy-Z + Illinois,50,20260424_205325
9348,9319.33790016397,10000.0,Hardy-Z + Illinois,50,20260424_205325
9349,9319.82779519436,10000.0,Hardy-Z + Illinois,50,20260424_205325
9350,9320.592913364355,10000.0,Hardy-Z + Illinois,50,20260424_205325
9351,9321.355037464778,10000.0,Hardy-Z + Illinois,50,20260424_205325
9352,9322.199858975795,10000.0,Hardy-Z + Illinois,50,20260424_205325
9353,9323.579903835334,10000.0,Hardy-Z + Illinois,50,20260424_205325
9354,9324.038642999947,10000.0,Hardy-Z + Illinois,50,20260424_205325
9355,9324.662478030883,10000.0,Hardy-Z + Illinois,50,20260424_205325
9356,9325.35989101841,10000.0,Hardy-Z + Illinois,50,20260424_205325
9357,9326.496593790362,10000.0,Hardy-Z + Illinois,50,20260424_205325
9358,9327.029340176414,10000.0,Hardy-Z + Illinois,50,20260424_205325
9359,9328.93727621006,10000.0,Hardy-Z + Illinois,50,20260424_205325
9360,9329.235940410046,10000.0,Hardy-Z + Illinois,50,20260424_205325
9361,9330.23065958298,10000.0,Hardy-Z + Illinois,50,20260424_205325
9362,9330.921834157542,10000.0,Hardy-Z + Illinois,50,20260424_205325
9363,9331.87583821098,10000.0,Hardy-Z + Illinois,50,20260424_205325
9364,9332.545535709052,10000.0,Hardy-Z + Illinois,50,20260424_205325
9365,9332.990177777223,10000.0,Hardy-Z + Illinois,50,20260424_205325
9366,9334.305898779172,10000.0,Hardy-Z + Illinois,50,20260424_205325
9367,9335.206489196422,10000.0,Hardy-Z + Illinois,50,20260424_205325
9368,9336.031511109677,10000.0,Hardy-Z + Illinois,50,20260424_205325
9369,9336.966415719897,10000.0,Hardy-Z + Illinois,50,20260424_205325
9370,9337.53550602718,10000.0,Hardy-Z + Illinois,50,20260424_205325
9371,9338.970532754689,10000.0,Hardy-Z + Illinois,50,20260424_205325
9372,9339.7342067121,10000.0,Hardy-Z + Illinois,50,20260424_205325
9373,9340.336005010406,10000.0,Hardy-Z + Illinois,50,20260424_205325
9374,9341.340822196102,10000.0,Hardy-Z + Illinois,50,20260424_205325
9375,9341.999574596,10000.0,Hardy-Z + Illinois,50,20260424_205325
9376,9342.923902156086,10000.0,Hardy-Z + Illinois,50,20260424_205325
9377,9343.478761544973,10000.0,Hardy-Z + Illinois,50,20260424_205325
9378,9344.189903972418,10000.0,Hardy-Z + Illinois,50,20260424_205325
9379,9345.473934989957,10000.0,Hardy-Z + Illinois,50,20260424_205325
9380,9346.909626243472,10000.0,Hardy-Z + Illinois,50,20260424_205325
9381,9347.350886762279,10000.0,Hardy-Z + Illinois,50,20260424_205325
9382,9348.412153406305,10000.0,Hardy-Z + Illinois,50,20260424_205325
9383,9348.847438791958,10000.0,Hardy-Z + Illinois,50,20260424_205325
9384,9349.534174825501,10000.0,Hardy-Z + Illinois,50,20260424_205325
9385,9350.701823059302,10000.0,Hardy-Z + Illinois,50,20260424_205325
9386,9351.640126343542,10000.0,Hardy-Z + Illinois,50,20260424_205325
9387,9352.399663267566,10000.0,Hardy-Z + Illinois,50,20260424_205325
9388,9353.014453103448,10000.0,Hardy-Z + Illinois,50,20260424_205325
9389,9353.743506760977,10000.0,Hardy-Z + Illinois,50,20260424_205325
9390,9355.23510615785,10000.0,Hardy-Z + Illinois,50,20260424_205325
9391,9355.820175981833,10000.0,Hardy-Z + Illinois,50,20260424_205325
9392,9356.673033797419,10000.0,Hardy-Z + Illinois,50,20260424_205325
9393,9357.970513889612,10000.0,Hardy-Z + Illinois,50,20260424_205325
9394,9358.83867555758,10000.0,Hardy-Z + Illinois,50,20260424_205325
9395,9359.076903405517,10000.0,Hardy-Z + Illinois,50,20260424_205325
9396,9360.02505741508,10000.0,Hardy-Z + Illinois,50,20260424_205325
9397,9360.682314260677,10000.0,Hardy-Z + Illinois,50,20260424_205325
9398,9361.527052532509,10000.0,Hardy-Z + Illinois,50,20260424_205325
9399,9362.64821472774,10000.0,Hardy-Z + Illinois,50,20260424_205325
9400,9363.690016544966,10000.0,Hardy-Z + Illinois,50,20260424_205325
9401,9364.532422656035,10000.0,Hardy-Z + Illinois,50,20260424_205325
9402,9365.565561378697,10000.0,Hardy-Z + Illinois,50,20260424_205325
9403,9366.263485245106,10000.0,Hardy-Z + Illinois,50,20260424_205325
9404,9366.856452107048,10000.0,Hardy-Z + Illinois,50,20260424_205325
9405,9367.99462155823,10000.0,Hardy-Z + Illinois,50,20260424_205325
9406,9368.900918158319,10000.0,Hardy-Z + Illinois,50,20260424_205325
9407,9369.264875034456,10000.0,Hardy-Z + Illinois,50,20260424_205325
9408,9370.763366235002,10000.0,Hardy-Z + Illinois,50,20260424_205325
9409,9371.178734814526,10000.0,Hardy-Z + Illinois,50,20260424_205325
9410,9371.587599990187,10000.0,Hardy-Z + Illinois,50,20260424_205325
9411,9372.784751974936,10000.0,Hardy-Z + Illinois,50,20260424_205325
9412,9374.379510450159,10000.0,Hardy-Z + Illinois,50,20260424_205325
9413,9375.170795001106,10000.0,Hardy-Z + Illinois,50,20260424_205325
9414,9375.736537521141,10000.0,Hardy-Z + Illinois,50,20260424_205325
9415,9376.328130229522,10000.0,Hardy-Z + Illinois,50,20260424_205325
9416,9377.450651133644,10000.0,Hardy-Z + Illinois,50,20260424_205325
9417,9377.983702594425,10000.0,Hardy-Z + Illinois,50,20260424_205325
9418,9379.018437925035,10000.0,Hardy-Z + Illinois,50,20260424_205325
9419,9379.494344123485,10000.0,Hardy-Z + Illinois,50,20260424_205325
9420,9380.793873689145,10000.0,Hardy-Z + Illinois,50,20260424_205325
9421,9381.675840485115,10000.0,Hardy-Z + Illinois,50,20260424_205325
9422,9382.560440804547,10000.0,Hardy-Z + Illinois,50,20260424_205325
9423,9383.568374417506,10000.0,Hardy-Z + Illinois,50,20260424_205325
9424,9384.090451459151,10000.0,Hardy-Z + Illinois,50,20260424_205325
9425,9385.110359164359,10000.0,Hardy-Z + Illinois,50,20260424_205325
9426,9386.234914019049,10000.0,Hardy-Z + Illinois,50,20260424_205325
9427,9386.888612207835,10000.0,Hardy-Z + Illinois,50,20260424_205325
9428,9387.733832772215,10000.0,Hardy-Z + Illinois,50,20260424_205325
9429,9388.121802783693,10000.0,Hardy-Z + Illinois,50,20260424_205325
9430,9388.97916960421,10000.0,Hardy-Z + Illinois,50,20260424_205325
9431,9390.090466518719,10000.0,Hardy-Z + Illinois,50,20260424_205325
9432,9391.049764368447,10000.0,Hardy-Z + Illinois,50,20260424_205325
9433,9392.305852528507,10000.0,Hardy-Z + Illinois,50,20260424_205325
9434,9392.964477181185,10000.0,Hardy-Z + Illinois,50,20260424_205325
9435,9393.984756238853,10000.0,Hardy-Z + Illinois,50,20260424_205325
9436,9394.689784015236,10000.0,Hardy-Z + Illinois,50,20260424_205325
9437,9395.103416035849,10000.0,Hardy-Z + Illinois,50,20260424_205325
9438,9395.826310147319,10000.0,Hardy-Z + Illinois,50,20260424_205325
9439,9397.472564246871,10000.0,Hardy-Z + Illinois,50,20260424_205325
9440,9397.818267625127,10000.0,Hardy-Z + Illinois,50,20260424_205325
9441,9398.618868891885,10000.0,Hardy-Z + Illinois,50,20260424_205325
9442,9399.494206831581,10000.0,Hardy-Z + Illinois,50,20260424_205325
9443,9400.580871303548,10000.0,Hardy-Z + Illinois,50,20260424_205325
9444,9401.427516665659,10000.0,Hardy-Z + Illinois,50,20260424_205325
9445,9402.552909281865,10000.0,Hardy-Z + Illinois,50,20260424_205325
9446,9403.382930753849,10000.0,Hardy-Z + Illinois,50,20260424_205325
9447,9403.92083526355,10000.0,Hardy-Z + Illinois,50,20260424_205325
9448,9405.062878277397,10000.0,Hardy-Z + Illinois,50,20260424_205325
9449,9405.517985108349,10000.0,Hardy-Z + Illinois,50,20260424_205325
9450,9406.317820404487,10000.0,Hardy-Z + Illinois,50,20260424_205325
9451,9407.247627536475,10000.0,Hardy-Z + Illinois,50,20260424_205325
9452,9407.745436535875,10000.0,Hardy-Z + Illinois,50,20260424_205325
9453,9409.471336663335,10000.0,Hardy-Z + Illinois,50,20260424_205325
9454,9410.603937082798,10000.0,Hardy-Z + Illinois,50,20260424_205325
9455,9410.808666731094,10000.0,Hardy-Z + Illinois,50,20260424_205325
9456,9411.457048111919,10000.0,Hardy-Z + Illinois,50,20260424_205325
9457,9412.787360568496,10000.0,Hardy-Z + Illinois,50,20260424_205325
9458,9413.355204753258,10000.0,Hardy-Z + Illinois,50,20260424_205325
9459,9414.366649962945,10000.0,Hardy-Z + Illinois,50,20260424_205325
9460,9415.106792479155,10000.0,Hardy-Z + Illinois,50,20260424_205325
9461,9415.823151301209,10000.0,Hardy-Z + Illinois,50,20260424_205325
9462,9416.804191133095,10000.0,Hardy-Z + Illinois,50,20260424_205325
9463,9417.53292497671,10000.0,Hardy-Z + Illinois,50,20260424_205325
